phenotype ,taxonomy rank level ,NCBI taxon id ,scientific name ,super kingdom ,Nr. runs in which the species/genus can be found ,mean relative abundance ,median relative abundance ,SD of relative abundance
D006262 ,species ,319053 ,Bacillales bacterium CCUG 49712 ,Bacteria ,5 ,0.0009197258 ,0.000510942 ,0.000905209799492195 ,
D006262 ,species ,319054 ,Janibacter anophelis ,Bacteria ,28 ,0.009911456 ,0.00319439 ,0.0163615228536721 ,
D006262 ,species ,319236 ,Nonlabens sediminis ,Bacteria ,17 ,0.00130223133529412 ,0.000650483 ,0.00155209857317708 ,
D006262 ,species ,319238 ,Sediminicola luteus ,Bacteria ,7 ,0.0006551801 ,0.000577491 ,0.000416981502521279 ,
D006262 ,species ,319475 ,Clostridium lundense ,Bacteria ,99 ,0.00144520176767677 ,0.000749681 ,0.00318200091357258 ,
D006262 ,species ,319644 ,Saccharofermentans acetigenes ,Bacteria ,1058 ,0.012152732826087 ,0.004692785 ,0.0619510012756349 ,
D006262 ,species ,319652 ,Pediococcus cellicola ,Bacteria ,3 ,0.00600486333333333 ,0.00368202 ,0.00641299134824251 ,
D006262 ,species ,319653 ,Pediococcus ethanolidurans ,Bacteria ,25 ,0.00267383164 ,0.00119362 ,0.00300717360977301 ,
D006262 ,species ,320324 ,Formosa agariphila ,Bacteria ,13 ,0.00261449184615385 ,0.00206663 ,0.00189296360142964 ,
D006262 ,species ,320497 ,Neoasaia chiangmaiensis ,Bacteria ,4 ,0.0014074765 ,0.0011803305 ,0.00120392215491659 ,
D006262 ,species ,320778 ,Photobacterium ganghwense ,Bacteria ,11 ,0.000918144545454545 ,0.000508246 ,0.000938879067626216 ,
D006262 ,species ,320787 ,Cyclobacterium amurskyense ,Bacteria ,6 ,0.000805093833333333 ,0.0006828425 ,0.000630040536859468 ,
D006262 ,species ,320799 ,Gordonia soli ,Bacteria ,4 ,0.00271481925 ,0.0025852195 ,0.00287252088639594 ,
D006262 ,species ,321318 ,Dietzia cinnamea ,Bacteria ,47 ,0.0646877476382979 ,0.0024656 ,0.196512349750101 ,
D006262 ,species ,321327 ,Synechococcus sp. JA-3-3Ab ,Bacteria ,237 ,0.0360447061434599 ,0.00242418 ,0.168078357507295 ,
D006262 ,species ,321332 ,Synechococcus sp. JA-2-3B'a(2-13) ,Bacteria ,7 ,0.002263124 ,0.0012862 ,0.00189449463007033 ,
D006262 ,species ,322095 ,Porphyromonas somerae ,Bacteria ,48 ,0.0377877083333333 ,0.00833 ,0.0773527523404082 ,
D006262 ,species ,322505 ,Sharpea azabuensis ,Bacteria ,347 ,0.0095994739962536 ,0.00400729 ,0.0185335176357721 ,
D006262 ,species ,322508 ,Kocuria himachalensis ,Bacteria ,8 ,0.011953561875 ,0.001712466 ,0.0255792570164475 ,
D006262 ,species ,322509 ,Dietzia kunjamensis ,Bacteria ,58 ,0.00630069198275862 ,0.002551545 ,0.00914563968397056 ,
D006262 ,species ,323284 ,Alcaligenes aquatilis ,Bacteria ,26 ,0.00281635803846154 ,0.00188327 ,0.00279604779661114 ,
D006262 ,species ,323450 ,Pontibacter actiniarum ,Bacteria ,6 ,0.079339854 ,0.005265745 ,0.117531578642978 ,
D006262 ,species ,324057 ,Paenibacillus sp. JDR-2 ,Bacteria ,259 ,0.0169638355250965 ,0.00205827 ,0.0422327578249741 ,
D006262 ,species ,324079 ,Spiroplasma tabanidicola ,Bacteria ,15 ,0.000641870066666667 ,0.000531706 ,0.000462087906375193 ,
D006262 ,species ,324767 ,Bacillus infantis ,Bacteria ,134 ,0.0182743970820896 ,0.003313945 ,0.0782566361817015 ,
D006262 ,species ,324768 ,Bacillus idriensis ,Bacteria ,4 ,0.0014292965 ,0.0012993 ,0.000672643132690483 ,
D006262 ,species ,325474 ,Pseudorhodobacter incheonensis ,Bacteria ,5 ,0.0015983806 ,0.00079447 ,0.00138450433442868 ,
D006262 ,species ,326329 ,Polaribacter dokdonensis ,Bacteria ,1 ,0.00027602 ,0.00027602 , ,
D006262 ,species ,326522 ,Neisseria animaloris ,Bacteria ,82 ,0.11183451204878 ,0.00124733 ,0.51077694005632 ,
D006262 ,species ,326523 ,Neisseria zoodegmatis ,Bacteria ,20 ,0.0023989951 ,0.001510575 ,0.00288260955204591 ,
D006262 ,species ,326544 ,Paraglaciecola psychrophila ,Bacteria ,2 ,0.0005488535 ,0.0005488535 ,0.000436445397231429 ,
D006262 ,species ,326994 ,Halomonas phoceae ,Bacteria ,18 ,0.00615193 ,0.00173535 ,0.0087416316856304 ,
D006262 ,species ,327095 ,Demequina aestuarii ,Bacteria ,34 ,0.00129643067647059 ,0.000878945 ,0.00123765666281627 ,
D006262 ,species ,327160 ,Candidatus Accumulibacter phosphatis ,Bacteria ,24 ,0.0210151049583333 ,0.001963625 ,0.0442414348408542 ,
D006262 ,species ,327277 ,Bifidobacterium crudilactis ,Bacteria ,67 ,0.00974437826865672 ,0.00385624 ,0.0112570656023527 ,
D006262 ,species ,327691 ,Sphingomonas rhizogenes ,Bacteria ,72 ,0.0105140786111111 ,0.002014755 ,0.0346423182821444 ,
D006262 ,species ,327840 ,Bosea sp. STM 358 ,Bacteria ,6 ,0.00360949983333333 ,0.003635575 ,0.00312642035527192 ,
D006262 ,species ,327845 ,Microbacterium sp. ORS 1417 ,Bacteria ,26 ,0.00152612469230769 ,0.0008462915 ,0.00164323778827574 ,
D006262 ,species ,327846 ,Microbacterium sp. ORS 1472 ,Bacteria ,3 ,0.00138066933333333 ,0.00112418 ,0.000617491554534419 ,
D006262 ,species ,327848 ,Starkeya sp. ORS 1474 ,Bacteria ,3 ,0.00199421733333333 ,0.00129041 ,0.00193375038044762 ,
D006262 ,species ,327854 ,Phyllobacterium sp. STM 391 ,Bacteria ,8 ,0.019906977125 ,0.002078855 ,0.051635138042483 ,
D006262 ,species ,327855 ,Sphingomonas sp. ORS 1497 ,Bacteria ,8 ,0.0011729745 ,0.001420585 ,0.000805806158185524 ,
D006262 ,species ,327856 ,Paracraurococcus sp. ORS 1473 ,Bacteria ,6 ,0.00231099333333333 ,0.0017054895 ,0.00225511498355163 ,
D006262 ,species ,327939 ,Pseudoalteromonas byunsanensis ,Bacteria ,8 ,0.006182244375 ,0.005172125 ,0.00577888991776315 ,
D006262 ,species ,328049 ,Nocardia jejuensis ,Bacteria ,10 ,0.0026707457 ,0.0011346305 ,0.00242648564528969 ,
D006262 ,species ,328313 ,Streptomyces paresii ,Bacteria ,4 ,0.000754835 ,0.000714789 ,0.000248699678812284 ,
D006262 ,species ,328515 ,Nonlabens dokdonensis ,Bacteria ,3 ,0.00155197166666667 ,0.0015966 ,0.00104345852213125 ,
D006262 ,species ,328812 ,Parabacteroides goldsteinii ,Bacteria ,5012 ,0.140464478958899 ,0.01271965 ,0.741210710769908 ,
D006262 ,species ,328813 ,Alistipes onderdonkii ,Bacteria ,9387 ,0.926194540030361 ,0.213999 ,2.16638472019273 ,
D006262 ,species ,328814 ,Alistipes shahii ,Bacteria ,9385 ,0.660714606908471 ,0.262368 ,1.08450940685037 ,
D006262 ,species ,329527 ,Streptomyces katsurahamenas ,Bacteria ,2 ,0.000954891 ,0.000954891 ,0.000114747874237391 ,
D006262 ,species ,329854 ,Bacteroides intestinalis ,Bacteria ,7377 ,0.461589768943609 ,0.04513 ,1.76755061909745 ,
D006262 ,species ,329858 ,Cohnella thermotolerans ,Bacteria ,41 ,0.0013289232195122 ,0.000747798 ,0.00152360722765891 ,
D006262 ,species ,330214 ,Nitrospira defluvii ,Bacteria ,315 ,0.00337007257301587 ,0.00148744 ,0.00892242229834995 ,
D006262 ,species ,330920 ,Sphingomonas azotifigens ,Bacteria ,84 ,0.0163157964761905 ,0.00238893 ,0.0387445792727436 ,
D006262 ,species ,330922 ,Psychrobacter cryohalolentis ,Bacteria ,16 ,0.00083314828125 ,0.0006734885 ,0.000733006338730755 ,
D006262 ,species ,330943 ,Kocuria aegyptia ,Bacteria ,52 ,0.00143676042307692 ,0.000915997 ,0.00154896640822252 ,
D006262 ,species ,331526 ,Kribbia dieselivorans ,Bacteria ,1 ,0.00480515 ,0.00480515 , ,
D006262 ,species ,331648 ,Nonlabens spongiae ,Bacteria ,100 ,0.00632664605 ,0.002110955 ,0.0143358370646812 ,
D006262 ,species ,331679 ,Pediococcus stilesii ,Bacteria ,26 ,0.0110580149230769 ,0.00127942 ,0.0460394726237369 ,
D006262 ,species ,331992 ,Kamptonema formosum ,Bacteria ,6 ,0.0099314115 ,0.002280355 ,0.0130543483204593 ,
D006262 ,species ,332056 ,Sphingobium japonicum ,Bacteria ,16 ,0.007061534875 ,0.001188265 ,0.0207617309666103 ,
D006262 ,species ,332095 ,Dethiosulfatibacter aminovorans ,Bacteria ,248 ,0.00223900176814516 ,0.001174355 ,0.00544167434055981 ,
D006262 ,species ,332158 ,Larkinella insperata ,Bacteria ,6 ,0.00133771016666667 ,0.000626355 ,0.00139694853830288 ,
D006262 ,species ,332163 ,Candidatus Solibacter usitatus ,Bacteria ,809 ,0.00841621743510507 ,0.0037386 ,0.0210286547338035 ,
D006262 ,species ,332168 ,Halococcus hamelinensis ,Archaea ,5 ,0.0005281496 ,0.00030493 ,0.000554353712657632 ,
D006262 ,species ,332249 ,Truepera radiovictrix ,Bacteria ,750 ,0.0245803644286667 ,0.00398331 ,0.117189070452908 ,
D006262 ,species ,332410 ,Exiguobacterium sibiricum ,Bacteria ,55 ,0.00284558701818182 ,0.000752712 ,0.0092183049286316 ,
D006262 ,species ,332411 ,Aquitalea magnusonii ,Bacteria ,44 ,0.00157525509090909 ,0.0006002435 ,0.00252618888967047 ,
D006262 ,species ,332591 ,Streptomyces rectiviolaceus ,Bacteria ,1 ,0.000225475 ,0.000225475 , ,
D006262 ,species ,332653 ,Koukoulia aurantiaca ,Bacteria ,1 ,0.000599132 ,0.000599132 , ,
D006262 ,species ,332953 ,Halovivax asiaticus ,Archaea ,1 ,0.00550691 ,0.00550691 , ,
D006262 ,species ,332999 ,Pedobacter suwonensis ,Bacteria ,42 ,0.00623614966666667 ,0.001955925 ,0.0154002385270566 ,
D006262 ,species ,333297 ,Methylobacterium adhaesivum ,Bacteria ,17 ,0.00173477176470588 ,0.000983684 ,0.00139887610321561 ,
D006262 ,species ,333367 ,[Clostridium] asparagiforme ,Bacteria ,1616 ,0.100368576732673 ,0.02535 ,0.293069880954279 ,
D006262 ,species ,333368 ,Rhodoblastus sphagnicola ,Bacteria ,1 ,4.97157e-05 ,4.97157e-05 , ,
D006262 ,species ,333702 ,Chryseobacterium piscium ,Bacteria ,12 ,0.0178328984166667 ,0.00235322 ,0.0235668664888576 ,
D006262 ,species ,333962 ,Providencia heimbachae ,Bacteria ,9 ,0.0163480855555556 ,0.00246039 ,0.0280669209599375 ,
D006262 ,species ,334122 ,Spiroplasma leucomae ,Bacteria ,2 ,0.0004673505 ,0.0004673505 ,0.000134524943800397 ,
D006262 ,species ,334424 ,Hymenobacter rigui ,Bacteria ,17 ,0.0516287634117647 ,0.00116001 ,0.197143392700113 ,
D006262 ,species ,334542 ,Rhodococcus qingshengii ,Bacteria ,41 ,0.00472793480487805 ,0.00240703 ,0.0068148365476287 ,
D006262 ,species ,334543 ,Psychrobacter arcticus ,Bacteria ,81 ,0.00425882801234568 ,0.00270099 ,0.00579417378791077 ,
D006262 ,species ,334715 ,Salinivibrio proteolyticus ,Bacteria ,29 ,0.00150169205862069 ,0.000819712 ,0.00168855983863329 ,
D006262 ,species ,334735 ,Sporosarcina koreensis ,Bacteria ,12 ,0.00215609 ,0.001736605 ,0.00173516495834053 ,
D006262 ,species ,334736 ,Sporosarcina soli ,Bacteria ,3 ,0.00210518 ,0.00215463 ,0.00137301302830672 ,
D006262 ,species ,334771 ,Ignisphaera aggregans ,Archaea ,2 ,0.0017654065 ,0.0017654065 ,0.00191380359516448 ,
D006262 ,species ,335020 ,Mesorhizobium albiziae ,Bacteria ,1 ,0.0025705 ,0.0025705 , ,
D006262 ,species ,335286 ,Ochrobactrum oryzae ,Bacteria ,3 ,0.002312412 ,0.00182129 ,0.00203160737415771 ,
D006262 ,species ,335659 ,Bradyrhizobium sp. S23321 ,Bacteria ,1 ,0.000428734 ,0.000428734 , ,
D006262 ,species ,335974 ,Marinobacter koreensis ,Bacteria ,2 ,0.002295515 ,0.002295515 ,0.00165542889863926 ,
D006262 ,species ,336203 ,Sphingobium fuliginis ,Bacteria ,6 ,0.0050499715 ,0.005109185 ,0.00335487970124258 ,
D006262 ,species ,336261 ,Thermovirga lienii ,Bacteria ,171 ,0.00213702733625731 ,0.0011238 ,0.00383367828620903 ,
D006262 ,species ,336566 ,Stenotrophomonas ginsengisoli ,Bacteria ,1 ,0.00567956 ,0.00567956 , ,
D006262 ,species ,336804 ,Thorsellia anophelis ,Bacteria ,3 ,0.00491935 ,0.00476781 ,0.00128120921773144 ,
D006262 ,species ,336828 ,Rhodonellum psychrophilum ,Bacteria ,1 ,0.00129041 ,0.00129041 , ,
D006262 ,species ,336988 ,Oenococcus kitaharae ,Bacteria ,23 ,0.00184885334782609 ,0.0020536 ,0.00161818151061017 ,
D006262 ,species ,336989 ,Pontibacter roseus ,Bacteria ,70 ,0.00211751422142857 ,0.001347425 ,0.00215202780205995 ,
D006262 ,species ,337090 ,Chlorobium chlorochromatii ,Bacteria ,10 ,0.0059172626 ,0.0009165245 ,0.00864343943253307 ,
D006262 ,species ,337191 ,Gordonia sp. KTR9 ,Bacteria ,19 ,0.00144733136842105 ,0.00122609 ,0.000842930977520976 ,
D006262 ,species ,337315 ,Candidatus Peptoniphilus massiliensis ,Bacteria ,441 ,0.0186379481723356 ,0.00257659 ,0.134993738286913 ,
D006262 ,species ,337895 ,Actinomadura hallensis ,Bacteria ,1 ,0.00182986 ,0.00182986 , ,
D006262 ,species ,338188 ,Bacteroides finegoldii ,Bacteria ,3851 ,0.723317968224617 ,0.0646169 ,2.5434517465044 ,
D006262 ,species ,338565 ,Erwinia tasmaniensis ,Bacteria ,1 ,0.049776 ,0.049776 , ,
D006262 ,species ,339862 ,Desulfosporosinus youngiae ,Bacteria ,628 ,0.00302790036671975 ,0.002297275 ,0.00297165150650076 ,
D006262 ,species ,339866 ,Thiomonas bhubaneswarensis ,Bacteria ,64 ,0.0064551803546875 ,0.00383943 ,0.00716632927756502 ,
D006262 ,species ,340021 ,Thalassobius mediterraneus ,Bacteria ,3 ,0.00387325666666667 ,0.00470501 ,0.00203195034529226 ,
D006262 ,species ,340095 ,Thermodesulfovibrio thiophilus ,Bacteria ,87 ,0.00287125781609195 ,0.00147493 ,0.00685649917373491 ,
D006262 ,species ,340146 ,Exiguobacterium mexicanum ,Bacteria ,12 ,0.00506129916666667 ,0.003832885 ,0.00533419312593839 ,
D006262 ,species ,340345 ,Actinoalloteichus hymeniacidonis ,Bacteria ,24 ,0.001314108875 ,0.0009923315 ,0.00093175270359395 ,
D006262 ,species ,340467 ,Desulfatirhabdium butyrativorans ,Bacteria ,8 ,0.00209882025 ,0.001502315 ,0.00143757606822305 ,
D006262 ,species ,340680 ,Amorphus coralli ,Bacteria ,12 ,0.00447861641666667 ,0.001638355 ,0.00603935642582082 ,
D006262 ,species ,340956 ,Desulfovibrio frigidus ,Bacteria ,3 ,0.00221324666666667 ,0.00250138 ,0.00106162231878071 ,
D006262 ,species ,341220 ,Lactonifactor longoviformis ,Bacteria ,2113 ,0.0114959224988168 ,0.00410914 ,0.0371602121743995 ,
D006262 ,species ,341225 ,[Clostridium] saccharogumia ,Bacteria ,4475 ,0.157417056848112 ,0.0217037 ,0.422280709558167 ,
D006262 ,species ,341470 ,Thermomonas koreensis ,Bacteria ,2 ,0.003368865 ,0.003368865 ,0.00303978841271066 ,
D006262 ,species ,341694 ,Peptostreptococcus stomatis ,Bacteria ,1313 ,0.0210965538541508 ,0.00353263 ,0.171079486886284 ,
D006262 ,species ,341722 ,Agrococcus lahaulensis ,Bacteria ,10 ,0.00068351465 ,0.0004162055 ,0.000674905912420063 ,
D006262 ,species ,342230 ,Amycolatopsis taiwanensis ,Bacteria ,3 ,0.000722618333333333 ,0.000774317 ,0.000419149090542176 ,
D006262 ,species ,342949 ,Pyrococcus sp. NA2 ,Archaea ,2 ,0.000420503 ,0.000420503 ,0.000392574371206272 ,
D006262 ,species ,343332 ,Kopriimonas byunsanensis ,Bacteria ,66 ,0.0276021192878788 ,0.00246457 ,0.175760922579202 ,
D006262 ,species ,343406 ,Roseobacter prionitis ,Bacteria ,1 ,0.00010293 ,0.00010293 , ,
D006262 ,species ,343512 ,Agrococcus casei ,Bacteria ,3 ,0.001149545 ,0.00067838 ,0.00122490388244343 ,
D006262 ,species ,343517 ,Paenibacillus barengoltzii ,Bacteria ,92 ,0.012443239 ,0.0009981075 ,0.0710529251498809 ,
D006262 ,species ,344881 ,Flavobacterium soli ,Bacteria ,26 ,0.0594379883461538 ,0.0014651 ,0.132745664541741 ,
D006262 ,species ,344882 ,Pseudoxanthomonas dokdonensis ,Bacteria ,1 ,0.00294135 ,0.00294135 , ,
D006262 ,species ,344884 ,Algoriphagus terrigena ,Bacteria ,6 ,0.00340405 ,0.002524935 ,0.00283251555033331 ,
D006262 ,species ,345309 ,Luteibacter yeojuensis ,Bacteria ,4 ,0.0032430325 ,0.00282144 ,0.00134878946751955 ,
D006262 ,species ,345592 ,Hydrogenivirga okinawensis ,Bacteria ,1 ,0.00122948 ,0.00122948 , ,
D006262 ,species ,346045 ,Amycolatopsis benzoatilytica ,Bacteria ,3 ,0.00197850666666667 ,0.00171892 ,0.000548041024224768 ,
D006262 ,species ,346181 ,Lysobacter daejeonensis ,Bacteria ,24 ,0.00832347829166667 ,0.001255345 ,0.0205213757290571 ,
D006262 ,species ,346182 ,Lysobacter yangpyeongensis ,Bacteria ,11 ,0.0392878877272727 ,0.00142206 ,0.0590475729130061 ,
D006262 ,species ,346377 ,Echinicola pacifica ,Bacteria ,16 ,0.00092882191875 ,0.0007869345 ,0.000662810946622368 ,
D006262 ,species ,346665 ,Moraxella boevrei ,Bacteria ,16 ,0.0258273915625 ,0.01184062 ,0.0326189935057892 ,
D006262 ,species ,346912 ,Labrys miyagiensis ,Bacteria ,31 ,0.0137935603870968 ,0.00699447 ,0.0143016105376957 ,
D006262 ,species ,347481 ,Asticcacaulis benevestitus ,Bacteria ,29 ,0.00858735581724138 ,0.000821409 ,0.0411820263870419 ,
D006262 ,species ,348151 ,Lactobacillus siliginis ,Bacteria ,23 ,0.00140039563043478 ,0.00046037 ,0.00148027816679821 ,
D006262 ,species ,348442 ,Georgenia ruanii ,Bacteria ,4 ,0.00217182025 ,0.00243379 ,0.00101287889865155 ,
D006262 ,species ,348582 ,Propionicicella superfundia ,Bacteria ,5 ,0.0014290772 ,0.000714408 ,0.00124849046901016 ,
D006262 ,species ,349096 ,Pectinatus haikarae ,Bacteria ,926 ,1.99144809354428 ,0.02040715 ,6.86582321568682 ,
D006262 ,species ,349106 ,Psychrobacter sp. PRwf-1 ,Bacteria ,87 ,0.00628074720689655 ,0.00229946 ,0.0143051932925701 ,
D006262 ,species ,349221 ,Micavibrio aeruginosavorus ,Bacteria ,144 ,0.00340921310416667 ,0.001318045 ,0.0168559362635329 ,
D006262 ,species ,349750 ,Sneathiella chinensis ,Bacteria ,4 ,0.00055122175 ,0.0005507095 ,0.000181683359420311 ,
D006262 ,species ,349751 ,Corynebacterium marinum ,Bacteria ,49 ,0.00460122455102041 ,0.00442165 ,0.00296371231394394 ,
D006262 ,species ,349931 ,Clostridium cavendishii ,Bacteria ,286 ,0.00590152705594406 ,0.001485075 ,0.0249785119103823 ,
D006262 ,species ,350893 ,Flavobacterium daejeonense ,Bacteria ,7 ,0.00217853771428571 ,0.00106533 ,0.00241298323690825 ,
D006262 ,species ,350894 ,Flavobacterium suncheonense ,Bacteria ,190 ,0.00228281352631579 ,0.001434275 ,0.00323459980571428 ,
D006262 ,species ,351052 ,Alkalilimnicola ehrlichii ,Bacteria ,32 ,0.002010046953125 ,0.001438415 ,0.00313631432909832 ,
D006262 ,species ,351091 ,Oscillibacter valericigenes ,Bacteria ,6005 ,0.892238333177352 ,0.378555 ,1.49062499786226 ,
D006262 ,species ,351144 ,Agrobacterium sp. CCBAU 31104 ,Bacteria ,1 ,0.00222549 ,0.00222549 , ,
D006262 ,species ,351187 ,Salinispora pacifica ,Bacteria ,3 ,0.00256901233333333 ,0.00248633 ,0.00246322748380379 ,
D006262 ,species ,351604 ,Geobacter uraniireducens ,Bacteria ,98 ,0.00207146687755102 ,0.00106973 ,0.00275943229019381 ,
D006262 ,species ,352475 ,Shinella zoogloeoides ,Bacteria ,11 ,0.00707128854545455 ,0.00370535 ,0.0110403501998492 ,
D006262 ,species ,352869 ,Nocardia gamkensis ,Bacteria ,1 ,0.00110084 ,0.00110084 , ,
D006262 ,species ,353800 ,Halostagnicola larsenii ,Archaea ,1 ,0.00166389 ,0.00166389 , ,
D006262 ,species ,354237 ,Mechercharimyces mesophilus ,Bacteria ,6 ,0.000984452833333333 ,0.0003214935 ,0.00117464993363119 ,
D006262 ,species ,354240 ,Mechercharimyces asporophorigenens ,Bacteria ,6 ,0.00203278716666667 ,0.000976884 ,0.00288574389896237 ,
D006262 ,species ,354246 ,Spongiibacter marinus ,Bacteria ,24 ,0.002254277125 ,0.001391965 ,0.00171127060823744 ,
D006262 ,species ,354351 ,Pseudochrobactrum asaccharolyticum ,Bacteria ,2 ,0.002561955 ,0.002561955 ,0.00162031397588554 ,
D006262 ,species ,354352 ,Pseudochrobactrum saccharolyticum ,Bacteria ,1 ,0.00070811 ,0.00070811 , ,
D006262 ,species ,354355 ,Niastella yeongjuensis ,Bacteria ,8 ,0.00122456575 ,0.000781709 ,0.00137003668454866 ,
D006262 ,species ,354356 ,Niastella koreensis ,Bacteria ,26 ,0.00272551857692308 ,0.001300265 ,0.0040389703869391 ,
D006262 ,species ,354630 ,Mucilaginibacter lappiensis ,Bacteria ,41 ,0.00559783265853659 ,0.00155739 ,0.0251944865313429 ,
D006262 ,species ,355548 ,Halobacterium jilantaiense ,Archaea ,5 ,0.001066521 ,0.000744455 ,0.00103620947416172 ,
D006262 ,species ,356145 ,Nocardia ninae ,Bacteria ,25 ,0.00373538332 ,0.00397852 ,0.00153404413499788 ,
D006262 ,species ,356147 ,Nocardia coubleae ,Bacteria ,9 ,0.00196127888888889 ,0.00118318 ,0.00200696326796453 ,
D006262 ,species ,356302 ,Chitinimonas koreensis ,Bacteria ,9 ,0.00158115666666667 ,0.00131752 ,0.000933607915067803 ,
D006262 ,species ,356559 ,Ochrobactrum sp. CCBAU 61322 ,Bacteria ,55 ,0.00471076074545454 ,0.00229758 ,0.0131407278602131 ,
D006262 ,species ,356662 ,Leeia oryzae ,Bacteria ,4 ,0.0010051785 ,0.0010537045 ,0.00052371671848338 ,
D006262 ,species ,356828 ,Alloscardovia criceti ,Bacteria ,47 ,0.00145928417021277 ,0.00115985 ,0.00117615510327556 ,
D006262 ,species ,356829 ,Bifidobacterium tsurumiense ,Bacteria ,1899 ,0.0425335474428647 ,0.011928 ,0.0855008768548469 ,
D006262 ,species ,356851 ,Micromonospora chokoriensis ,Bacteria ,3 ,0.00447542833333333 ,0.00271429 ,0.00541224930563609 ,
D006262 ,species ,357276 ,Bacteroides dorei ,Bacteria ,10341 ,2.22276226385997 ,0.17916 ,6.5158296501391 ,
D006262 ,species ,357278 ,Lactobacillus parabrevis ,Bacteria ,33 ,0.011404917969697 ,0.00294936 ,0.030320945315938 ,
D006262 ,species ,357794 ,Psychromonas ingrahamii ,Bacteria ,6 ,0.087606933 ,0.05095965 ,0.13637532211466 ,
D006262 ,species ,357808 ,Roseiflexus sp. RS-1 ,Bacteria ,264 ,0.00573654825 ,0.002183015 ,0.00980475859023842 ,
D006262 ,species ,358220 ,Acidovorax sp. KKS102 ,Bacteria ,269 ,0.0126168356840149 ,0.00245188 ,0.0397123123873166 ,
D006262 ,species ,358707 ,Nocardia harenae ,Bacteria ,2 ,0.002588915 ,0.002588915 ,0.00215757370823108 ,
D006262 ,species ,358742 ,[Clostridium] aldenense ,Bacteria ,3425 ,0.0590656664014599 ,0.00685041 ,0.709849850912294 ,
D006262 ,species ,358743 ,[Clostridium] citroniae ,Bacteria ,4054 ,0.0379885312930439 ,0.00658 ,0.334766447055332 ,
D006262 ,species ,358766 ,Methanoregula boonei ,Archaea ,4 ,0.000408096 ,0.0003843185 ,0.00020771530203141 ,
D006262 ,species ,359303 ,Shewanella loihica ,Bacteria ,45 ,0.000962923533333333 ,0.000905726 ,0.00069587303287269 ,
D006262 ,species ,359359 ,Smaragdicoccus niigatensis ,Bacteria ,12 ,0.00155909641666667 ,0.00108949 ,0.00118951094586644 ,
D006262 ,species ,359365 ,Sporosarcina saromensis ,Bacteria ,1 ,0.000308789 ,0.000308789 , ,
D006262 ,species ,359408 ,Methylotenera mobilis ,Bacteria ,30 ,0.0032407606 ,0.002268945 ,0.00275072933746444 ,
D006262 ,species ,359917 ,Paenibacillus sepulcri ,Bacteria ,112 ,0.00245112733035714 ,0.001675355 ,0.00231096079009693 ,
D006262 ,species ,360055 ,Zavarzinella formosa ,Bacteria ,27 ,0.000871481981481481 ,0.000763971 ,0.000589808143836042 ,
D006262 ,species ,360056 ,Schlesneria paludicola ,Bacteria ,14 ,0.0182341514785714 ,0.00249929 ,0.0605558981595517 ,
D006262 ,species ,360185 ,Amphibacillus sediminis ,Bacteria ,6 ,0.00636167733333333 ,0.0046732795 ,0.00740479192334563 ,
